city_id,city_name,country,continent,centroid_lon,centroid_lat,population_2020,area_km2,dominant_mode,archetype,pct_horizontal,pct_vertical,pct_combined,pct_stable,pct_decline,mean_delta_height_m,mean_delta_built_fraction,total_delta_volume_proxy,vh_ratio,city_typology_stability_mean,city_typology_stability_ge70_pct,data_quality_flag
Africa_+18026+4686,Ain el Bya,Algeria,Africa,-0.2902429590365097,35.82337341129797,118840.07609700596,73.83489396759424,horizontal,mixed,53.52790250160359,8.114175753688261,14.464400256574727,1.0904425914047466,22.80307889672867,0.8526587585289559,0.0014470528161148,2.140352052968467,0.1515877771120431,0.61001702407142,49.58306606799231,v2_endpoint_shards
Africa_+18047+4712,Mohammadia,Algeria,Africa,0.0663553335313036,35.5829315860487,54908.63582837348,19.95585674120397,horizontal,horizontal,72.13592233009709,3.203883495145631,6.504854368932039,1.1650485436893203,16.990291262135923,0.2793347488329248,0.0032383621545313,0.7592098010754853,0.044414535666218,0.5758714398134102,56.310679611650485,v2_endpoint_shards
Africa_+18050+4735,Mascara,Algeria,Africa,0.1293352017362427,35.397498683142736,129504.40501492067,36.91726499672615,horizontal,mixed,68.02565277141548,2.198808978469996,11.4063215758131,2.015574896930829,16.35364177737059,0.7290838795193171,0.0108479237751357,1.9854646309897817,0.0323232323232323,0.5463975669591732,49.88547869903802,v2_endpoint_shards
Africa_+18054+4797,Saida,Algeria,Africa,0.1516276407769863,34.85416035297484,153329.36305643723,34.92149697372417,horizontal,mixed,61.52777777777778,5.648148148148148,17.87037037037037,1.0648148148148149,13.88888888888889,1.05411824076264,0.0154019572872801,2.1475587316226665,0.091798344620015,0.5890072857892071,45.97222222222222,v2_endpoint_shards
Africa_+18056+4681,Mostaganem,Algeria,Africa,0.2048548663648036,35.91831099643265,350697.1937023854,295.33861107357546,horizontal,mixed,66.70172486327303,2.4680970410882064,10.825971112045996,1.9141775347076144,18.09002944888515,0.507766188820922,0.0062222080555136,7.580092924719916,0.0370019972668979,0.6423455905553218,59.40961996914879,v2_endpoint_shards
Africa_+18069+4704,Relizane,Algeria,Africa,0.2849286907500343,35.76462405676351,111446.69054898473,177.60092565481645,horizontal,horizontal,69.18158567774935,1.976284584980237,9.300162752848175,2.0111601953034177,17.53080678911881,0.4751506585682361,0.0043921078289449,3.2597571291338348,0.0285666274575701,0.6440618710583295,59.73029528016741,v2_endpoint_shards
Africa_+18089+5020,El Abiodh Sidi Cheikh,Algeria,Africa,0.5478709290875658,32.90440342698509,99732.6020646862,12.970886304197776,horizontal,horizontal,73.73134328358209,0.4477611940298507,3.582089552238806,1.1940298507462686,21.044776119402982,0.1185522559863418,0.0099867123712972,0.1405668721336042,0.0060728744939271,0.5880546000466418,60.59701492537314,v2_endpoint_shards
Africa_+18092+4696,Relizane,Algeria,Africa,0.5520266043489276,35.73213637759846,142707.58209350816,35.919863287779485,horizontal,horizontal,71.52953054013125,2.725896012115093,9.035840484603735,1.564866229177183,15.14386673397274,0.4086352027708205,0.0074759091976902,1.8011318324197418,0.0381086803105151,0.5286676675487443,50.32811711256941,v2_endpoint_shards
Africa_+18110+4655,Mazouna,Algeria,Africa,0.8438620252766533,36.10878707000713,54830.89432471031,38.91304203838748,horizontal,mixed,71.69970476592155,2.108814846056516,12.652889076339097,1.4339940953184311,12.104597216364404,0.6199706635461081,0.0070994075898315,2.0954007184095644,0.0294117647058823,0.5874971786363876,49.17756221003796,v2_endpoint_shards
Africa_+18114+4671,Oued Rhiou,Algeria,Africa,0.8899075631919083,35.950093456383854,71734.20371202019,25.94123038725488,horizontal,horizontal,75.24303305249514,2.0090732339598185,9.462086843810756,0.712896953985742,12.57290991574854,0.5638987114115805,0.0062851736896825,1.7428322651506107,0.0267011197243755,0.5699949431403921,54.50421257290992,v2_endpoint_shards
Africa_+18127+4644,'Ain Merane,Algeria,Africa,0.9571903791153265,36.18705390444388,56944.26687267154,38.90955623747325,horizontal,mixed,72.86549707602339,1.871345029239766,12.456140350877194,1.286549707602339,11.52046783625731,0.5745769016923961,0.0048075600487396,1.3027026425797883,0.0256821829855537,0.5813282392178363,50.93567251461988,v2_endpoint_shards
Africa_+18135+4770,Frenda,Algeria,Africa,1.0525328536114562,35.06253037294527,51441.21941562728,8.979710946516517,horizontal,mixed,65.37216828478964,3.559870550161812,17.79935275080906,0.6472491909385113,12.62135922330097,0.9069679570429532,0.011472435596906,0.8030375923826796,0.0544554455445544,0.5439629909675869,37.54045307443366,v2_endpoint_shards
