city_id,city_name,country,continent,centroid_lon,centroid_lat,s1_ri_score,mean_monthly_acquisitions_2017_2026,fraction_months_with_observation
Latin_America_+10325+9061,Puerto Francisco de Orellana,Ecuador,Latin_America,-76.99591406495772,-0.4475641180244367,0.8546927583198306,6.345132743362832,1.0
Latin_America_+10336+8992,Nueva Loja,Ecuador,Latin_America,-76.90521279925667,0.0834934354962587,0.853770929411276,6.300884955752212,1.0
Latin_America_+9935+9283,La Libertad,Ecuador,Latin_America,-80.91175189711655,-2.2268612954742752,0.6971189773844643,4.176991150442478,0.9469026548672568
Latin_America_+9957+9130,Manta,Ecuador,Latin_America,-80.70122284985844,-0.9746672721616032,0.7689847590953786,5.460176991150442,0.9823008849557522
Latin_America_+9984+9140,Portoviejo,Ecuador,Latin_America,-80.43270257369085,-1.0343684872038004,0.9245920163669236,8.858407079646017,1.0
Latin_America_+12641+8324,Saint-Laurent-du-Maroni,French Guiana,Latin_America,-54.032112444576086,5.490458225171703,0.870968580261024,6.646017699115045,1.0
Latin_America_+12808+8398,Remire-Montjoly,French Guiana,Latin_America,-52.30455846705647,4.911991787039217,0.8721044800233486,6.734513274336283,1.0
Latin_America_+11934+7522,Saint David's,Grenada,Latin_America,-61.68687334080457,12.080146515110654,0.964085545722714,10.31858407079646,1.0
Latin_America_+12234+8173,Georgetown,Guyana,Latin_America,-58.11325270326349,6.772367426262341,0.4363891378215899,3.247787610619469,0.8495575221238938
Latin_America_+10817+6740,Sources Chaudes,Haiti,Latin_America,-74.28408351702552,18.54985423313858,0.924119393896257,9.539823008849558,1.0
Latin_America_+10869+6785,Les Cayes,Haiti,Latin_America,-73.80341972307394,18.22829582748758,0.9062943262411348,8.20353982300885,1.0
Latin_America_+10912+6757,Aquin,Haiti,Latin_America,-73.3681008225223,18.35631704495433,0.846810162983471,5.31858407079646,1.0
Latin_America_+10951+6744,Miragoane,Haiti,Latin_America,-73.0818438712186,18.409390435822893,0.8468753107288457,5.3097345132743365,1.0
Latin_America_+10964+6739,Tigwav,Haiti,Latin_America,-72.90229517033728,18.424240823392346,0.8466909449471348,5.300884955752212,1.0
Latin_America_+10971+6696,Anse a Galets,Haiti,Latin_America,-72.91112021898216,18.805507341002585,0.8468753107288457,5.3097345132743365,1.0
Latin_America_+10985+6743,Carrefour,Haiti,Latin_America,-72.40939425421293,18.530168969454085,0.9877949852507376,11.690265486725664,1.0
Latin_America_+10992+6578,Jean-Rabel,Haiti,Latin_America,-73.12376069133177,19.832891557416776,0.8478794845173943,5.327433628318584,1.0
Latin_America_+10995+6765,Jacmel,Haiti,Latin_America,-72.43851825481742,18.27853242327874,0.9387536873156344,9.336283185840708,1.0
Latin_America_+11013+6659,Saint-Marc,Haiti,Latin_America,-72.66848609612538,19.09092017218689,0.8848820058997051,6.707964601769912,1.0
Latin_America_+11018+6594,Gros Morne,Haiti,Latin_America,-72.71931492487408,19.70899384813192,0.8480148943372504,5.380530973451328,1.0
Latin_America_+11021+6701,Arcahaie,Haiti,Latin_America,-72.48498368719748,18.78790244857321,0.9120206489675518,8.053097345132743,1.0
Latin_America_+11038+6600,Gros Morne,Haiti,Latin_America,-72.64612645313109,19.804245381449075,0.9460690301351192,9.68141592920354,1.0
Latin_America_+11045+6680,Verrettes,Haiti,Latin_America,-72.5219427949277,19.14772008011625,0.9887303221472588,11.769911504424778,1.0
Latin_America_+11048+6584,Lenbe,Haiti,Latin_America,-72.44205455459246,19.7343461097249,0.939085545722714,9.309734513274336,1.0
Latin_America_+11049+6624,Saint-Michel de l'Atalaye,Haiti,Latin_America,-72.4975116166809,19.455373179797,0.9892330383480828,11.716814159292037,1.0
Latin_America_+11056+6688,Mirebalais,Haiti,Latin_America,-72.10684171321071,18.841374518895115,0.8606194690265487,6.902654867256637,1.0
Latin_America_+11070+6600,Milot,Haiti,Latin_America,-72.21844966702696,19.67237583293418,0.995132743362832,12.026548672566372,1.0
Latin_America_+11075+6667,Hinche,Haiti,Latin_America,-71.99478827139109,19.09097110183705,0.8584070796460177,6.79646017699115,1.0
Latin_America_+11081+6687,Lascahobas,Haiti,Latin_America,-71.8061761307727,18.86237464113617,0.818952802359882,4.902654867256637,1.0
Latin_America_+11109+6606,Ouanaminthe,Haiti,Latin_America,-71.71897257968202,19.543382461672994,0.7997787610619469,3.982300884955752,1.0
Latin_America_+10485+6736,Montego Bay,Jamaica,Latin_America,-77.90280042315901,18.474910840160625,0.8507993350332484,4.929203539823009,1.0
Latin_America_+10510+6793,Mandeville,Jamaica,Latin_America,-77.5053958748252,18.03098209306611,0.8509837008149593,4.938053097345133,1.0
Latin_America_+10532+6806,May Pen,Jamaica,Latin_America,-77.23581466800404,17.94262857603998,0.8507993350332484,4.929203539823009,1.0
Latin_America_+10546+6801,Old Harbour,Jamaica,Latin_America,-77.0988868934845,17.937160255834474,0.8507993350332484,4.929203539823009,1.0
Latin_America_+10561+6776,Linstead,Jamaica,Latin_America,-77.0373105578104,18.15382109843626,0.8873156342182892,6.654867256637168,1.0
Latin_America_+10577+6747,Ocho Rios,Jamaica,Latin_America,-76.9955764806881,18.3951687156709,0.887684365781711,6.672566371681416,1.0
Latin_America_+10592+6796,Penwood,Jamaica,Latin_America,-76.85702104763146,18.001472611858045,0.8873156342182892,6.654867256637168,1.0
Latin_America_+12045+7203,Fort-de-France,Martinique,Latin_America,-61.05699273986956,14.630499138216242,0.9805054151624548,12.0,1.0
Latin_America_+11234+7511,Willemstad,Netherlands Antilles,Latin_America,-68.91059681477569,12.129268011633757,0.866989434461795,8.176991150442477,1.0
Latin_America_+11916+6787,Cul de Sac,Netherlands Antilles,Latin_America,-63.06548347251208,18.057606961824327,0.852487159905964,5.345132743362832,1.0
