city_id,city_name,country,continent,mean_monthly_acquisitions_2017_2026,score_component_mean_acquisition,s1_ri_score,mean_monthly_acquisitions_plus1,score_component_mean_acquisition_plus1,s1_ri_score_plus1,s1_ri_delta_plus1,mean_monthly_acquisitions_minus1,score_component_mean_acquisition_minus1,s1_ri_score_minus1,s1_ri_delta_minus1
Africa_+18668+4678,Oum el Bouaghi,Algeria,Africa,14.150442477876108,1.0,0.982437275985663,15.150442477876108,1.0,0.982437275985663,0.0,13.150442477876108,1.0,0.982437275985663,0.0
Africa_+18671+4731,Khenchela,Algeria,Africa,13.300884955752212,1.0,0.975515947467167,14.300884955752212,1.0,0.975515947467167,0.0,12.300884955752212,1.0,0.975515947467167,0.0
Africa_+18689+4689,Ain Beida,Algeria,Africa,12.469026548672566,1.0,0.975515947467167,13.469026548672566,1.0,0.975515947467167,0.0,11.469026548672566,0.9557522123893806,0.9644540005645122,-0.011061946902654718
Africa_+18695+4613,Guelma,Algeria,Africa,12.442477876106194,1.0,0.975657894736842,13.442477876106194,1.0,0.9756578947368421,1.1102230246251565e-16,11.442477876106194,0.9535398230088495,0.9640428504890545,-0.011615044247787476
Africa_+18702+4582,Berrahal,Algeria,Africa,12.699115044247788,1.0,0.975657894736842,13.699115044247788,1.0,0.9756578947368421,1.1102230246251565e-16,11.699115044247788,0.9749262536873157,0.969389458158671,-0.006268436578170999
Africa_+18711+4573,Sidi Amar,Algeria,Africa,12.982300884955752,1.0,0.975657894736842,13.982300884955752,1.0,0.9756578947368421,1.1102230246251565e-16,11.982300884955752,0.9985250737463126,0.9752891631734203,-0.0003687315634216537
Africa_+18725+4748,Cheria,Algeria,Africa,6.982300884955753,0.5818584070796461,0.8796155451661378,7.982300884955753,0.6651917404129793,0.9004488784994713,0.02083333333333348,5.982300884955753,0.4985250737463127,0.8587822118328046,-0.02083333333333326
Africa_+18728+4654,M'Daourouch,Algeria,Africa,8.345132743362832,0.6954277286135694,0.8992759265668002,9.345132743362832,0.7787610619469026,0.9201092599001335,0.02083333333333326,7.345132743362832,0.612094395280236,0.8784425932334667,-0.02083333333333348
Africa_+18738+4632,Souk Ahras,Algeria,Africa,9.31858407079646,0.7765486725663716,0.9150087277746204,10.31858407079646,0.859882005899705,0.9358420611079539,0.02083333333333348,8.31858407079646,0.6932153392330384,0.8941753944412871,-0.02083333333333326
Africa_+18755+4808,Bir el Ater,Algeria,Africa,7.991150442477876,0.665929203539823,0.8925629925276071,8.991150442477876,0.7492625368731564,0.9133963258609403,0.02083333333333326,6.991150442477876,0.5825958702064896,0.8717296591942736,-0.02083333333333348
Africa_+18756+4733,Tebessa,Algeria,Africa,8.230088495575222,0.6858407079646018,0.8969531347376294,9.230088495575222,0.7691740412979352,0.9177864680709626,0.02083333333333326,7.230088495575222,0.6025073746312685,0.8761198014042959,-0.02083333333333348
Africa_+19232+10875,Mossamedes,Angola,Africa,1.6371681415929205,0.1364306784660767,0.2925147492625368,2.6371681415929205,0.21976401179941005,0.3133480825958702,0.020833333333333426,0.6371681415929205,0.05309734513274337,0.27168141592920353,-0.02083333333333326
Africa_+19261+9698,Cabinda,Angola,Africa,4.150442477876106,0.3458702064896755,0.7748123382936999,5.150442477876106,0.4292035398230088,0.7956456716270331,0.02083333333333326,3.1504424778761058,0.26253687315634217,0.7539790049603666,-0.02083333333333326
Africa_+19278+9774,Soyo,Angola,Africa,4.115044247787611,0.3429203539823009,0.7740748751668562,5.115044247787611,0.42625368731563423,0.7949082085001896,0.02083333333333337,3.115044247787611,0.2595870206489676,0.7532415418335229,-0.02083333333333337
Africa_+19360+10563,Benguela,Angola,Africa,1.654867256637168,0.137905604719764,0.2928834808259587,2.654867256637168,0.22123893805309733,0.31371681415929203,0.020833333333333315,0.654867256637168,0.05457227138643067,0.27205014749262535,-0.02083333333333337
